pid,polularity_score
POST00005596,6.812577572313132
POST00005409,6.881395752647774
POST00005137,10.971824163255253
POST00005701,9.959882502866705
POST00005736,10.43758171794549
POST00005810,10.968643949513924
POST00004226,7.478609014998203
POST00005867,9.188165967906968
POST00005212,5.833178655801653
POST00005046,11.768618489590859
POST00005303,3.2918524276729255
POST00004807,10.184183682262423
POST00005953,10.824743764419129
POST00004381,8.822191838260379
POST00005725,10.038668707908785
POST00004532,9.91713047327047
POST00004771,10.782705025797497
POST00005825,9.200450611772764
POST00004689,10.737136068526825
POST00004765,6.956145198045958
POST00004127,4.943209690898427
POST00004758,10.433775921921438
POST00005250,11.10516957814111
POST00005292,8.914063345442097
POST00004415,8.466461548871523
POST00004353,8.637478786717384
POST00005614,5.512623292705209
POST00005713,5.640371771915742
POST00004635,11.120847595935055
POST00004574,5.39253581366616
POST00004522,10.493037004572493
POST00004502,8.716939278958298
POST00004717,7.806072117602553
POST00004401,11.518494466330843
POST00004218,10.953713357280133
POST00005797,9.380527519898035
POST00004244,11.138936274912547
POST00005039,3.765883356346043
POST00005096,6.747923910444607
POST00005133,9.511071264905798
POST00004700,10.410310890887676
POST00004246,9.238237941093416
POST00004447,5.815017156712916
POST00004473,10.789761289551784
POST00005635,11.68859862929294
POST00004273,3.110126225538779
POST00004190,11.308377719264135
POST00004082,5.161419786126831
POST00005603,10.097563626731079
POST00004726,10.678915784240061
POST00005565,8.546697803405161
POST00005724,10.084109156961828
POST00005553,10.578706244396233
POST00004200,9.307088061881004
POST00005084,8.428365769953729
POST00004086,10.173845113226784
POST00004583,9.085141714150533
POST00004134,11.19531696318967
POST00004470,8.57307573038031
POST00004467,10.027036331381355
POST00005899,11.097243919615797
POST00004370,9.589847632490994
POST00005682,10.54098425190936
POST00005220,7.685947991143093
POST00005053,9.163228871154221
POST00005422,10.557233606932801
POST00004234,10.096617183387162
POST00005799,10.790501432075237
POST00004552,12.087457535660654
POST00004581,10.038696124309622
POST00005838,6.336615082040783
POST00004829,11.838751051750734
POST00005620,8.832769251651781
POST00005939,9.504418247090122
POST00005407,10.832478422150116
POST00005954,6.976740687568535
POST00004854,10.46436559926125
POST00005815,6.376159968259168
POST00005753,10.080839287675804
POST00004677,9.2953859595488
POST00004685,4.756866392109629
POST00005860,2.747546043624429
POST00005988,7.117670618218792
POST00005980,11.017320305621597
POST00005097,7.967665935583224
POST00005525,9.083457639776388
POST00005369,8.12559495474066
POST00004504,10.536633719938855
POST00004345,10.240199770959572
POST00004969,10.110848217850599
POST00005833,11.74590180074797
POST00004970,9.678001884173861
POST00005694,6.508590378538669
POST00005075,10.899100669029846
POST00005003,6.194531625343124
POST00005259,6.252086688228354
POST00005239,8.60599831887869
POST00005837,8.540610851252124
POST00005032,7.9845013312308675
POST00004254,9.978730051134441
POST00005139,6.285075824593146
POST00004849,9.73521583249197
POST00004159,7.765983514851634
POST00005675,8.205982098340023
POST00004509,8.43819025231618
POST00005919,11.099454836652036
POST00004553,8.834323138117263
POST00005279,8.371878524464352
POST00005318,9.039092338730205
POST00005935,9.9800194413285
POST00004702,5.141060269196471
POST00005572,9.279735539746579
POST00005571,10.774059270566584
